"","PERMVIT","MONTH","ROUTE","SP_JUR","HARM_EV","RELJCT2","TYP_INT","WRK_ZONE","REL_ROAD","LGT_COND","WEATHER","FATALS","STATE","A_RU","A_INTER","A_TOD","A_DOW","A_CT","A_MC","A_SPCRA","A_PED","A_ROLL","A_POLPUR","A_POSBAC","A_D15_20","A_D65PLS","A_D21_24","A_HR","A_DIST","A_DROWSY","drunkDr"
"5562",1,4,3,0,8,3,3,0,1,2,1,1,12,2,2,2,1,1,2,2,1,2,2,3,2,2,2,2,2,2,0
"5563",2,4,3,0,12,2,2,0,1,1,1,1,12,2,2,1,1,2,1,2,2,2,2,3,2,2,2,2,2,2,0
"5564",2,4,1,0,42,1,1,2,4,2,2,1,12,1,1,2,2,1,2,2,2,2,2,1,2,2,1,2,2,2,1
"5565",1,4,2,0,8,1,1,0,1,2,1,1,12,2,2,2,1,1,2,2,1,2,2,3,1,2,2,2,2,2,0
"5566",3,4,2,0,12,3,2,0,1,1,1,1,12,1,2,1,1,2,2,2,2,2,2,3,2,2,2,2,2,2,0
"5567",3,4,2,0,12,1,1,0,1,1,10,1,12,1,2,1,1,2,2,2,2,2,2,3,2,2,2,2,2,2,0
"5568",1,4,2,0,1,1,1,0,4,3,10,1,12,2,2,2,2,1,1,1,2,2,2,3,2,2,2,2,2,2,1
"5569",4,4,3,0,12,2,3,0,1,3,1,2,12,2,2,2,2,2,2,2,2,2,2,3,2,1,2,2,2,2,0
"5570",1,4,3,0,8,1,1,0,1,1,10,1,12,2,2,1,1,1,2,2,1,2,2,3,2,2,2,2,2,2,0
"5571",1,5,2,0,33,1,1,0,4,3,1,1,12,2,2,2,1,1,1,2,2,2,2,3,2,2,2,2,2,2,1
"5572",5,1,3,0,12,2,2,0,1,3,10,2,12,2,2,2,1,2,2,2,2,2,2,3,2,2,1,2,2,2,0
"5573",1,2,8,0,33,1,1,0,3,3,1,1,12,1,2,2,1,1,2,2,2,2,2,3,1,2,2,2,2,2,0
"5574",2,3,2,0,42,1,1,0,4,1,10,2,12,1,2,1,2,1,2,2,2,2,2,2,2,2,2,2,2,2,0
"5575",3,4,2,0,12,1,1,0,1,2,10,1,12,2,2,2,2,3,1,2,2,2,2,1,2,2,2,2,2,2,1
"5576",1,4,3,0,33,3,3,0,3,3,10,1,12,2,2,2,1,1,2,2,2,1,2,1,2,2,2,2,2,2,1
"5577",1,4,4,0,8,1,1,0,1,2,1,1,12,2,2,2,2,1,2,2,1,1,2,2,2,2,2,2,2,2,0
"5578",3,4,3,0,1,1,1,0,4,2,1,1,12,2,2,2,2,1,2,2,2,1,2,1,2,2,1,2,2,2,1
"5579",1,4,3,0,8,3,3,0,1,2,1,1,12,2,2,2,1,1,2,2,1,2,2,3,2,2,2,2,2,2,0
"5580",2,4,2,0,12,2,2,0,1,3,10,1,12,2,2,2,1,2,1,2,2,2,2,3,2,2,1,2,2,2,0
"5581",2,5,2,0,8,1,1,0,1,5,1,1,12,2,2,2,2,1,2,2,1,2,2,3,2,2,2,2,2,2,0
"5582",2,5,3,0,30,1,1,0,4,2,1,1,12,1,2,2,2,1,2,1,2,2,2,1,2,2,1,2,2,2,1
"5583",2,2,3,0,33,3,3,0,4,3,1,2,12,2,2,2,2,1,2,1,2,2,2,3,2,2,2,2,2,2,0
"5584",1,4,2,0,8,3,2,0,1,3,1,1,12,2,2,2,2,1,2,2,1,2,2,3,2,2,2,2,2,2,0
"5585",3,4,3,0,12,1,1,0,1,2,1,1,12,2,2,1,1,2,1,2,2,2,2,3,2,2,2,2,1,2,0
"5586",3,4,2,0,12,2,2,0,1,1,1,1,12,2,2,1,1,2,1,2,2,2,2,2,2,2,1,2,2,2,0
"5587",2,4,2,0,8,1,1,0,1,3,1,1,12,2,2,2,2,1,2,2,1,2,2,3,2,2,2,2,2,2,0
"5588",2,4,3,0,12,6,1,0,1,1,1,1,12,2,2,1,1,2,2,2,2,2,2,1,2,2,2,2,2,2,1
"5589",3,5,3,0,34,1,1,0,4,2,1,1,12,1,2,2,2,1,2,2,2,1,2,1,2,2,1,2,2,2,1
"5590",1,5,2,0,8,1,1,0,1,1,1,1,12,2,2,1,2,1,2,2,1,2,2,2,2,2,1,2,1,2,0
"5591",3,5,3,0,12,2,2,0,1,1,1,3,12,2,2,1,1,2,2,2,2,2,2,3,2,2,1,2,2,2,0
"5592",1,5,1,0,42,1,1,0,4,2,2,1,12,2,1,2,1,1,2,1,2,2,2,2,2,2,2,2,2,2,0
"5593",1,5,2,0,9,1,1,0,1,3,10,1,12,2,2,2,1,1,2,2,2,2,2,3,2,2,1,2,2,2,0
"5594",2,4,2,0,33,1,1,0,4,1,1,1,12,2,2,1,2,1,1,1,2,2,2,3,2,2,2,2,2,2,0
"5595",2,1,3,0,12,2,2,0,1,1,1,1,12,2,2,1,1,2,2,2,2,2,2,3,2,1,1,2,2,2,0
"5596",3,4,2,0,12,2,3,0,1,1,1,1,12,2,2,1,1,2,1,2,2,2,2,3,2,2,2,2,2,2,0
"5597",2,4,3,0,12,8,1,4,1,1,1,1,12,2,2,1,1,2,2,2,2,2,2,3,2,1,2,2,2,2,0
"5598",1,2,3,0,8,3,2,0,1,3,1,1,12,2,2,2,2,1,2,2,1,2,2,3,2,2,2,1,2,2,0
"5599",3,4,3,0,12,1,1,0,1,2,1,1,12,1,2,1,1,3,2,2,2,2,2,3,2,1,1,2,2,2,0
"5600",4,4,2,0,12,1,1,0,1,2,1,1,12,1,2,2,1,2,2,2,2,1,2,1,2,1,2,2,2,2,1
"5601",1,4,1,0,8,1,1,0,1,3,10,1,12,2,1,2,1,1,2,2,1,2,2,3,2,2,2,2,2,2,0
"5602",5,5,3,0,12,2,2,0,1,2,1,2,12,2,2,2,2,3,2,2,2,2,2,1,2,2,1,2,2,2,1
"5603",1,1,6,0,53,1,1,0,4,2,1,1,12,2,2,2,1,1,2,1,2,2,2,3,2,2,2,2,2,2,0
"5604",1,5,6,0,42,1,1,0,3,1,1,1,12,2,2,1,2,1,2,2,2,2,2,3,1,2,2,2,2,2,0
"5605",1,5,1,0,8,1,1,0,1,3,1,1,12,2,1,2,1,1,2,2,1,2,2,3,2,2,2,2,1,2,0
"5606",1,5,3,0,33,1,1,0,3,3,1,1,12,2,2,2,2,1,2,2,2,2,2,3,2,2,2,2,2,2,0
"5607",1,1,6,0,59,1,1,0,4,1,10,1,12,2,2,1,1,1,2,2,2,2,2,3,2,2,2,2,2,2,0
"5608",4,1,1,0,12,1,1,0,1,2,1,1,12,2,1,2,1,2,2,2,2,1,2,3,2,2,2,2,2,1,0
"5609",1,1,3,0,8,1,1,0,1,1,1,1,12,2,2,1,2,1,2,2,1,2,2,3,2,2,2,1,2,2,0
"5610",1,1,6,0,8,1,1,0,1,6,1,1,12,2,2,2,1,1,2,2,1,2,2,3,2,2,2,2,2,2,0
"5611",1,1,3,0,33,1,1,0,4,3,1,1,12,2,2,2,2,1,2,2,2,2,2,3,2,2,1,2,2,2,0
"5612",2,1,3,0,59,3,2,0,4,3,1,1,12,2,2,2,2,1,2,2,2,2,2,3,2,2,2,2,2,2,1
"5613",1,1,4,0,38,1,1,0,4,2,5,1,12,2,2,2,1,1,2,2,2,2,2,3,2,1,2,2,2,2,0
"5614",3,1,3,0,8,1,1,0,1,3,1,1,12,2,2,2,1,1,2,2,1,2,2,3,2,2,2,2,2,2,0
"5615",1,1,6,0,8,1,1,0,1,3,1,1,12,2,2,2,1,1,2,2,1,2,2,3,2,2,2,2,2,2,0
"5616",1,1,8,0,30,3,2,0,4,1,10,1,12,1,2,1,1,1,2,2,2,2,2,3,2,1,2,2,2,2,0
"5617",2,1,3,0,12,1,1,0,1,1,10,1,12,2,2,1,1,2,2,1,2,2,2,3,2,1,2,2,2,2,0
"5618",1,1,3,0,9,2,2,0,1,3,1,1,12,2,2,2,2,1,2,2,2,2,2,3,2,2,2,2,2,2,0
"5619",3,1,2,0,33,1,1,0,4,1,1,2,12,2,2,1,2,1,2,1,2,2,2,1,2,2,2,2,2,2,1
"5620",1,1,5,0,9,1,1,0,4,3,1,1,12,1,2,2,1,1,2,2,2,2,2,3,2,2,1,1,1,2,1
"5621",1,1,6,0,8,3,2,0,1,2,10,1,12,2,2,2,2,1,2,2,1,2,2,3,2,2,1,2,2,2,0
"5622",1,2,8,0,33,1,1,0,4,1,10,1,12,1,2,1,1,1,2,2,2,2,2,2,2,2,2,2,1,2,0
"5623",1,2,2,0,8,1,1,0,1,2,1,1,12,2,2,2,2,1,2,2,1,2,2,3,2,2,2,1,2,2,0
"5624",3,2,1,0,12,1,1,0,1,1,1,1,12,2,1,1,2,2,1,2,2,2,2,3,2,2,2,1,2,2,0
"5625",2,2,3,0,12,2,3,0,1,1,1,1,12,2,2,2,2,2,1,1,2,2,2,3,2,2,1,2,2,2,0
"5626",1,2,3,0,15,3,2,0,1,1,1,1,12,2,2,1,1,1,2,2,2,2,2,3,2,2,2,2,2,2,0
"5627",2,2,3,0,12,2,2,0,1,3,1,1,12,2,2,2,1,2,1,2,2,2,2,3,2,2,2,2,2,2,0
"5628",2,2,6,0,12,2,2,0,1,1,10,1,12,2,2,1,1,2,2,2,2,2,2,3,2,1,2,2,2,2,0
"5629",1,2,1,0,42,1,1,0,4,2,10,1,12,1,1,2,1,1,2,2,2,2,2,2,2,1,2,2,2,2,0
"5630",2,2,3,0,12,2,2,0,1,3,10,1,12,2,2,2,2,2,2,2,2,2,2,3,2,1,2,2,2,2,0
"5631",2,3,3,0,12,2,3,0,1,1,1,1,12,2,2,1,2,2,2,2,2,2,2,3,2,1,2,2,1,2,0
"5632",1,3,3,0,9,3,2,0,1,1,1,1,12,2,2,1,1,1,2,2,2,2,2,3,1,2,2,2,1,2,0
"5633",1,3,3,0,9,1,1,0,1,1,1,1,12,2,2,2,2,1,2,2,2,2,2,3,2,2,2,2,2,2,0
"5634",1,3,3,0,42,1,1,0,4,2,1,1,12,1,2,2,2,1,2,2,2,1,2,3,2,1,2,2,2,2,0
"5635",2,4,3,0,24,1,1,0,4,2,1,1,12,1,2,2,1,1,2,2,2,1,2,2,1,2,2,2,2,2,0
"5636",3,4,2,0,12,1,1,0,1,3,10,1,12,2,2,2,2,2,1,1,2,2,2,3,2,2,2,2,2,2,0
"5637",2,4,2,0,12,1,1,0,1,3,1,1,12,2,2,2,2,2,1,2,2,2,2,3,2,2,2,2,2,2,0
"5638",5,4,3,0,12,3,2,0,1,1,1,1,12,2,2,1,1,3,2,2,2,2,2,3,2,1,2,2,2,2,0
"5639",1,4,3,0,30,3,2,0,4,3,1,1,12,2,2,2,1,1,2,2,2,2,2,1,2,2,2,2,1,2,1
"5640",1,4,3,0,9,1,1,0,2,1,1,1,12,2,2,1,1,1,2,2,2,2,2,3,2,2,2,2,2,2,0
"5641",8,4,2,0,12,2,2,0,1,1,1,1,12,2,2,1,2,2,2,2,2,2,2,1,2,2,2,2,2,2,1
"5642",2,5,4,0,12,8,1,0,1,3,1,1,12,2,2,2,2,2,1,1,2,2,2,3,2,2,2,2,2,2,0
"5643",3,5,3,0,12,5,1,0,1,1,1,1,12,1,2,1,1,2,2,2,2,2,2,3,1,1,2,2,2,2,0
"5644",2,5,3,0,8,1,1,0,1,1,1,1,12,2,2,1,1,1,2,2,1,2,2,3,2,1,2,2,2,2,0
"5645",2,5,2,0,12,8,1,0,1,1,1,1,12,2,2,1,1,2,1,2,2,2,2,3,2,1,2,2,2,2,0
"5646",3,5,2,0,12,2,2,0,1,1,1,1,12,2,2,1,1,2,2,2,2,2,2,3,2,1,2,2,2,2,0
"5647",2,5,1,0,42,1,1,0,4,2,1,1,12,1,1,2,1,1,2,2,2,2,2,3,2,2,1,2,1,2,0
"5648",1,5,1,0,24,1,1,0,3,3,1,1,12,2,1,2,2,1,2,2,2,1,2,1,2,1,2,2,2,2,1
"5649",2,5,3,0,8,1,1,0,1,1,1,1,12,2,2,1,2,1,2,2,1,2,2,3,1,2,2,2,2,2,0
"5650",1,5,2,0,8,3,2,0,4,1,1,1,12,2,2,1,1,1,2,2,1,2,2,3,2,2,2,1,2,2,0
"5651",2,5,3,0,1,1,1,0,4,1,10,1,12,1,2,1,1,1,2,2,2,1,2,2,2,2,2,2,2,2,0
"5652",1,5,6,0,53,1,1,0,5,1,1,1,12,1,2,1,1,1,2,1,2,2,2,2,2,2,2,2,2,2,0
"5653",1,5,1,0,1,1,1,0,4,2,10,1,12,1,1,2,1,1,2,2,2,1,2,1,2,2,2,2,2,2,1
"5654",4,1,2,0,12,2,2,0,1,1,1,1,12,2,2,1,1,2,1,2,2,2,2,3,1,2,2,2,2,2,0
"5655",1,3,3,0,9,1,1,0,1,1,1,1,12,2,2,1,1,1,2,2,2,2,2,3,2,2,1,2,2,2,0
"5656",1,3,3,0,33,1,1,0,4,3,1,1,12,2,2,2,2,1,2,1,2,2,2,1,2,2,2,2,2,2,1
"5657",1,4,1,0,25,1,1,0,4,1,1,1,12,2,2,2,2,1,1,2,2,2,2,2,2,2,1,2,2,2,0
"5658",1,4,3,0,9,3,3,0,1,1,1,1,12,2,2,1,2,1,2,2,2,2,2,3,2,2,2,2,2,2,0
"5659",2,4,3,0,12,2,2,0,1,2,1,1,12,1,2,1,1,2,2,2,2,2,2,3,2,2,2,2,2,2,0
"5660",1,4,3,0,8,1,1,0,1,2,1,1,12,2,2,2,1,1,2,2,1,2,2,3,2,2,2,1,2,2,0
"5661",5,5,2,0,12,1,1,0,1,1,1,1,12,2,2,1,1,3,2,2,2,2,2,3,2,2,2,2,1,2,0
"5662",1,5,3,0,43,1,1,0,4,2,1,1,12,2,2,2,2,1,2,2,1,2,2,3,2,2,2,2,2,2,0
"5663",2,5,2,0,8,2,2,0,1,3,10,1,12,2,2,2,1,1,2,2,1,2,2,3,2,2,2,2,2,2,0
"5664",1,5,8,0,1,1,1,0,4,1,1,1,12,2,2,1,1,1,1,1,2,2,2,1,2,2,2,2,2,2,1
"5665",7,5,3,0,12,2,2,0,1,3,1,2,12,2,2,2,2,2,2,1,2,1,2,3,2,2,2,2,2,2,0
"5666",4,5,2,0,12,1,1,0,1,1,1,1,12,2,2,1,2,2,1,2,2,2,2,3,2,2,2,2,2,2,0
"5667",2,5,1,0,12,1,1,0,1,2,1,1,12,2,1,2,2,2,1,2,2,2,2,1,2,1,2,2,2,2,1
"5668",2,5,6,0,9,8,1,0,1,5,1,1,12,1,2,2,1,1,2,2,2,2,2,3,2,2,2,2,2,2,0
"5669",8,5,3,0,1,5,1,0,4,3,1,1,12,2,2,2,2,1,2,2,2,1,2,3,2,2,2,2,2,2,0
"5670",2,5,2,0,12,3,2,0,1,3,1,1,12,2,2,2,1,2,1,2,2,2,2,3,2,2,1,2,2,2,1
"5671",3,5,2,0,12,2,3,0,1,1,1,1,12,2,2,1,1,2,2,2,2,2,2,3,2,2,2,2,2,2,0
"5672",1,5,2,0,8,3,2,0,1,1,1,1,12,2,2,1,1,1,2,2,1,2,2,3,2,2,2,2,2,2,0
"5673",1,5,2,0,8,1,1,0,2,5,1,1,12,1,2,2,1,1,2,2,1,2,2,3,2,2,2,1,2,2,0
"5674",1,5,3,0,1,5,1,0,1,1,1,1,12,2,2,1,2,1,1,1,2,2,2,3,2,2,2,2,2,2,0
"5675",2,5,1,0,25,1,1,0,3,3,1,1,12,2,1,2,2,1,2,2,2,2,2,3,2,2,1,2,2,2,1
"5676",4,5,3,0,12,2,2,0,1,1,1,1,12,2,2,1,2,3,2,2,2,1,2,3,1,1,2,2,2,2,0
"5677",1,5,2,0,8,3,2,0,1,2,1,1,12,1,2,2,1,1,2,2,1,2,2,3,1,2,2,2,2,2,0
"5678",4,5,3,0,12,2,3,0,1,1,1,1,12,2,2,1,1,3,2,2,2,2,2,3,2,1,2,2,2,2,0
"5679",4,5,2,0,12,3,2,0,1,1,1,2,12,2,2,1,1,3,2,2,2,2,2,3,2,1,2,2,2,2,0
"5680",2,5,3,0,12,8,1,0,1,2,1,1,12,2,2,2,1,2,2,2,2,2,2,3,2,2,2,2,1,2,0
"5681",3,5,2,0,12,2,2,0,1,1,1,1,12,1,2,1,1,2,2,2,2,2,2,2,2,1,2,2,2,2,0
"5682",6,5,3,0,12,8,1,0,1,1,10,2,12,2,2,1,1,3,2,2,2,2,2,3,2,1,2,2,2,2,0
"5683",5,5,3,0,12,2,2,0,1,1,10,2,12,1,2,1,1,2,2,2,2,1,2,1,2,2,2,2,2,2,1
"5684",3,5,3,0,12,2,3,0,1,5,10,1,12,2,2,2,1,2,2,2,2,2,2,3,1,2,2,2,2,2,0
"5685",3,5,2,0,12,1,1,0,1,1,1,1,12,2,2,1,1,2,2,2,2,2,2,3,2,1,2,2,2,2,0
"5686",2,5,3,0,12,2,2,0,1,1,1,1,12,2,2,1,1,2,2,2,2,2,2,3,2,1,2,2,2,2,0
"5687",1,5,3,0,42,3,2,0,4,3,1,1,12,2,2,2,2,1,2,2,2,2,2,3,2,2,2,2,2,2,0
"5688",1,5,1,0,42,1,1,0,4,1,1,1,12,1,1,1,1,1,2,2,2,1,2,2,2,2,2,2,2,1,0
"5689",2,5,4,0,1,1,1,0,1,1,1,1,12,2,2,1,2,1,1,2,2,2,2,3,2,2,2,2,2,2,0
"5690",1,5,1,0,24,1,1,0,3,1,10,1,12,2,1,1,1,1,1,2,2,2,2,2,2,2,2,2,2,2,0
"5691",1,2,3,0,8,3,2,0,1,1,1,1,12,2,2,1,1,1,2,2,1,2,2,3,2,2,2,2,2,2,0
"5692",5,5,3,0,12,2,2,0,1,3,1,1,12,2,2,2,2,2,2,2,2,2,2,3,2,2,2,1,1,2,0
"5693",2,5,2,0,8,3,2,0,1,2,1,1,12,2,2,2,2,1,2,2,1,2,2,2,2,2,2,2,2,2,0
"5694",4,5,2,0,1,1,1,0,3,1,10,2,12,1,2,1,2,1,2,2,2,1,2,2,2,2,2,2,2,2,0
"5695",2,5,3,0,12,2,3,0,1,1,1,1,12,2,2,1,1,2,1,2,2,2,2,3,2,1,2,2,2,2,0
"5696",2,5,2,0,8,3,2,0,1,1,1,1,12,2,2,1,1,1,2,2,1,2,2,3,2,2,2,2,2,2,0
"5697",3,5,2,0,12,2,3,0,1,1,1,1,12,2,2,1,2,2,1,2,2,2,2,2,2,1,2,2,2,2,0
"5698",3,5,2,0,12,2,3,0,1,1,1,1,12,2,2,1,1,2,2,2,2,2,2,2,1,1,2,2,2,2,0
"5699",1,5,6,0,32,1,1,0,4,2,10,1,12,2,2,2,2,1,1,2,2,2,2,1,2,2,1,2,2,2,1
"5700",1,5,3,0,42,1,1,0,4,3,1,1,12,2,2,2,2,1,2,2,2,2,2,3,2,1,2,2,2,2,0
"5701",2,5,3,0,12,3,3,0,1,3,1,1,12,2,2,2,2,2,2,2,2,2,2,3,1,2,2,1,2,2,0
"5702",1,2,2,0,9,2,3,0,1,3,1,1,12,2,2,2,2,1,2,2,2,2,2,1,2,2,2,2,2,2,1
"5703",2,4,3,0,33,3,3,0,4,1,1,2,12,2,2,2,1,1,2,1,2,2,2,3,2,2,2,2,2,2,0
"5704",2,4,3,0,12,2,2,0,1,3,1,1,12,2,2,2,1,2,2,1,2,2,2,1,2,2,1,2,2,2,1
"5705",3,5,3,0,12,2,2,0,1,3,1,1,12,1,2,2,2,2,2,2,2,2,2,3,2,1,1,2,2,2,0
"5706",1,5,6,0,1,2,3,0,1,1,1,1,12,2,2,1,2,1,1,1,2,2,2,3,2,2,2,2,2,2,0
"5707",2,5,3,0,12,8,1,0,1,1,1,1,12,1,2,1,2,2,1,2,2,2,2,1,2,2,2,2,1,2,1
"5708",3,5,2,0,12,2,2,0,1,1,10,2,12,2,2,1,1,2,2,2,2,2,2,2,2,1,2,2,2,2,0
"5709",1,5,6,0,8,3,2,0,1,1,1,1,12,2,2,1,1,1,2,2,1,2,2,3,2,2,2,2,1,2,0
"5710",2,5,6,0,1,1,1,0,1,5,1,1,12,2,2,2,1,1,2,2,2,1,2,3,1,2,2,2,2,2,0
"5711",2,5,2,0,12,3,2,0,1,2,1,1,12,2,2,2,2,2,2,2,2,1,2,1,2,2,2,2,1,2,1
"5712",7,5,1,0,12,1,1,0,1,1,10,2,12,1,1,1,1,3,2,2,2,2,2,3,2,2,2,2,2,2,0
"5713",2,5,1,0,8,1,1,0,1,2,1,1,12,2,1,2,1,2,2,2,1,2,2,3,2,2,2,2,2,2,0
"5714",6,5,3,0,12,1,1,0,1,1,10,1,12,1,2,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,0
"5715",1,5,4,0,42,1,1,0,4,1,1,1,12,2,2,1,1,1,2,2,2,2,2,2,2,1,2,2,2,2,0
"5716",1,5,2,0,38,1,1,0,4,1,1,1,12,1,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,0
"5717",5,5,3,0,1,1,1,0,1,1,1,1,12,2,2,1,1,1,2,2,2,1,2,3,2,2,2,2,2,2,0
"5718",7,5,3,0,12,2,2,0,1,1,10,1,12,2,2,1,1,2,2,2,2,2,2,3,2,2,1,2,2,2,0
"5719",1,3,2,0,8,2,2,0,1,3,1,1,12,2,2,2,2,1,2,2,1,2,2,3,2,2,2,2,2,2,0
"5720",1,5,2,0,9,1,1,0,1,1,1,1,12,2,2,1,1,1,2,2,2,2,2,3,2,1,2,2,1,2,0
"5721",3,5,2,0,12,2,2,0,1,1,1,1,12,2,2,1,1,3,2,1,2,2,2,3,2,1,2,2,2,2,0
"5722",6,5,3,0,12,1,1,0,1,2,1,1,12,2,2,2,2,2,2,2,2,2,2,3,2,2,2,2,2,2,0
"5723",1,5,3,0,24,1,1,0,4,3,1,1,12,2,2,2,2,1,1,1,2,2,2,1,2,2,2,2,2,2,1
"5724",3,5,2,0,12,2,2,0,1,3,1,1,12,2,2,2,2,2,2,1,2,2,2,1,2,2,2,1,2,2,1
"5725",2,5,1,0,12,1,1,0,1,2,1,1,12,1,1,2,1,2,2,2,2,2,2,1,2,2,1,2,1,2,1
"5726",5,5,1,0,12,8,1,4,1,2,1,2,12,2,1,2,1,3,2,2,2,2,2,3,1,2,2,2,2,2,0
"5727",2,5,1,0,12,3,2,0,1,1,1,1,12,2,2,1,1,2,2,2,2,2,2,3,2,2,2,2,2,2,0
"5728",2,6,2,0,12,1,1,0,1,1,1,1,12,1,2,1,1,2,2,2,2,2,2,3,2,2,2,2,2,2,0
"5729",2,5,2,0,12,2,3,0,1,3,1,1,12,2,2,2,2,2,1,1,2,2,2,3,2,2,1,2,2,2,0
"5730",4,1,2,0,12,3,2,0,1,3,1,1,12,2,2,2,1,2,2,2,2,2,2,3,2,2,2,2,2,2,0
"5731",1,5,4,0,42,1,1,0,4,1,1,1,12,1,2,1,1,1,2,2,2,1,2,1,2,2,2,2,2,2,1
"5732",6,5,2,0,12,2,2,0,1,3,1,1,12,2,2,2,2,3,1,2,2,2,2,1,1,1,2,2,2,2,1
"5733",2,5,1,0,1,1,1,0,4,1,10,1,12,2,1,2,2,1,2,2,2,1,2,1,2,2,2,2,2,2,1
"5734",2,5,2,0,42,1,1,0,4,1,1,1,12,1,2,1,2,1,2,2,2,1,2,3,2,2,2,2,2,2,0
"5735",2,5,4,0,59,1,1,0,4,2,1,1,12,2,2,2,2,1,1,2,2,2,2,1,2,2,2,2,2,2,1
"5736",1,6,2,0,42,1,1,0,5,2,2,1,12,1,2,2,2,1,2,2,2,2,2,1,2,2,1,2,2,2,1
"5737",4,6,2,0,12,1,1,0,1,1,1,1,12,1,2,1,1,2,2,2,2,2,2,3,2,2,1,2,2,2,0
"5738",2,6,1,0,42,1,1,0,4,3,1,2,12,2,1,2,2,1,2,2,2,2,2,1,1,2,2,2,2,2,1
"5739",3,6,2,0,12,2,3,0,1,1,1,2,12,1,2,1,1,2,2,2,2,2,2,3,2,1,2,2,2,2,0
"5740",1,6,3,0,43,1,1,0,4,1,1,1,12,2,2,2,1,1,1,2,2,2,2,3,2,2,2,2,2,2,0
"5741",2,6,8,0,42,1,1,0,4,3,1,1,12,2,2,2,2,1,2,2,2,2,2,1,2,2,1,2,2,2,1
"5742",2,2,3,0,5,3,2,0,1,1,1,1,12,2,2,1,2,2,1,2,2,2,2,3,2,2,2,2,1,2,0
"5743",2,5,3,0,12,2,2,0,1,1,1,1,12,2,2,1,1,2,1,2,2,2,2,3,2,2,2,2,2,2,0
"5744",5,5,2,0,59,1,1,0,3,4,1,1,12,2,2,2,2,1,2,1,2,2,2,1,2,2,1,2,2,2,1
"5745",1,5,3,0,33,3,2,0,4,1,1,1,12,2,2,1,1,1,2,2,2,2,2,3,2,2,2,2,2,2,0
"5746",3,6,2,0,24,1,1,0,4,2,10,3,12,1,2,2,1,1,2,2,2,2,2,3,2,2,2,2,2,2,0
"5747",2,6,2,0,1,1,1,0,1,5,1,1,12,2,2,2,1,2,1,2,2,2,2,1,2,2,2,2,2,2,1
"5748",1,6,6,0,8,1,1,0,1,2,2,1,12,1,2,2,1,1,2,2,1,2,2,2,2,2,2,2,2,2,0
"5749",2,2,2,0,8,1,1,0,1,3,1,1,12,2,2,2,2,1,2,2,1,2,2,3,2,2,1,2,2,2,0
"5750",1,5,2,0,1,2,3,0,1,1,10,1,12,2,2,2,2,1,1,2,2,2,2,2,2,2,1,2,2,2,0
"5751",1,5,3,0,42,1,1,0,3,3,1,1,12,2,2,2,1,1,2,1,2,2,2,3,2,2,1,2,2,2,0
"5752",2,5,3,0,12,2,2,0,1,3,1,1,12,2,2,2,1,2,2,2,2,2,2,3,2,1,2,2,2,2,0
"5753",3,5,2,0,12,2,3,0,1,1,1,1,12,2,2,1,1,2,1,2,2,2,2,3,2,2,2,2,2,2,0
"5754",3,5,1,0,18,1,1,2,3,1,1,1,12,2,1,1,2,1,2,2,2,1,2,3,2,2,2,2,2,2,0
"5755",1,6,2,0,42,1,1,0,4,1,2,1,12,2,2,2,1,1,2,2,2,2,2,2,2,2,2,2,2,2,0
"5756",5,6,2,0,1,1,1,0,3,2,1,1,12,1,2,2,1,1,2,2,2,1,2,1,1,2,2,2,2,2,1
"5757",2,6,3,0,1,1,1,0,4,1,1,1,12,1,2,2,2,1,2,2,2,1,2,1,1,2,2,2,2,2,1
"5758",3,6,1,0,42,1,1,0,4,1,1,1,12,1,1,1,1,1,2,2,2,2,2,3,2,2,2,2,2,2,0
"5759",1,6,1,0,8,1,1,0,1,2,1,1,12,1,1,2,2,1,2,2,1,2,2,3,2,2,2,1,2,2,0
"5760",3,6,2,0,38,1,1,0,5,2,10,1,12,1,2,2,2,1,2,2,2,1,2,2,2,2,2,2,2,2,0
"5761",3,6,3,0,12,8,1,0,1,1,10,1,12,2,2,1,2,2,1,2,2,2,2,1,2,1,1,2,2,2,1
"5762",2,6,1,0,12,1,1,0,1,3,1,1,12,1,1,2,1,2,2,2,2,2,2,3,2,2,1,2,2,2,0
"5763",5,6,3,0,12,2,3,0,1,1,2,2,12,2,2,1,1,2,2,1,2,2,2,3,2,2,1,2,2,2,0
"5764",1,6,1,0,15,1,1,0,1,2,10,1,12,1,1,2,1,1,2,2,2,2,2,3,2,2,2,1,2,2,0
"5765",1,2,3,0,8,1,1,0,1,2,1,1,12,2,2,1,1,1,2,2,1,2,2,3,2,2,2,2,2,2,0
"5766",2,5,2,0,12,1,1,0,1,1,1,1,12,2,2,1,1,2,2,2,1,2,2,3,2,2,2,2,2,2,0
"5767",3,5,3,0,12,2,2,0,1,3,1,2,12,2,2,2,2,2,2,1,2,1,2,3,2,2,2,2,2,2,1
"5768",1,6,2,0,8,1,1,0,4,1,10,1,12,1,2,1,1,1,2,2,1,2,2,3,2,1,2,2,2,2,0
"5769",2,6,2,0,30,1,1,0,4,2,1,1,12,2,2,2,1,1,2,2,2,2,2,1,2,2,2,2,1,2,1
"5770",5,6,2,0,12,2,2,0,1,3,1,1,12,2,2,2,1,3,2,2,2,2,2,3,2,1,1,2,2,2,0
